	Genus_0	Genus_1	Genus_2	Genus_3	Genus_4	Genus_5	Genus_6	Genus_7	Genus_8	Genus_9	Genus_10	Genus_11	Genus_12	Genus_13	Genus_14	Genus_15	Genus_16	Genus_17	Genus_18	Genus_19	Genus_20	Genus_21	Genus_22	Genus_23	Genus_24	Genus_25	Genus_26	Genus_27	Genus_28	Genus_29	Genus_30	Genus_31	Genus_32	Genus_33	Genus_34	Genus_35	Genus_36	Genus_37	Genus_38	Genus_39	Genus_40	Genus_41	Genus_42	Genus_43
S058	0.41005563185350985	383.91394633714964	0.8516790643478995	3.386873862679814	1.9407784272113444	451.4982050928366	186.0022247677565	206.91668384165027	161.6059864500389	0.015276408371691575	768.2822961249708	485.6682776790593	1.8182571269512442	204.0473651631722	6.853510841349269	0.4418155155481679	927.0570300779178	163.24071946196227	48.34718854638185	317.06602658037207	1342.5387202875627	667.0990206201628	7.757205770038037	9.418942351707335	165.44558705215405	8.207343056636592	0.005132900584211954	456.0624858138633	182.67688624181295	0.0009425099842973628	9.611584940941272	9.091863997357486	2055.7205113714554	76.7542745481783	0.9757146508745951	13.630717492735158	9.861889895303825	29.72225684810128	21.278560734968146	162.42100212092637	1.9287822548319697	449.66501367087074	0.10764182040810373	0.6537220469581315
S059	1076.6082728397273	491.43805934222814	226.45524652858415	2.097097412288407	24.02214030939813	409.8276467279738	362.6960120906739	694.338068576911	133.12991988558	38.773834679437066	0.2652861856924027	620.9187723440933	4.022572405875175	15.995430079919668	1.6712171840280754	523.215961658623	35.58493367436326	1.1135742570154248	0.0015425143812270838	51.846207527127625	5.7964462270673085e-05	237.20177662918684	254.62979306599198	402.2676287953623	3.975621437486458	151.36500236349784	38.232996226247394	588.9556282418274	49.123883809129694	3.5810399069365277	23.40808641813993	61.865319080804746	106.9297969365636	372.55676730034537	237.94228046754554	67.254245235418	55.159142117323	915.9263400314695	1506.9907365804097	154.20650044383734	0.7816046980243501	0.32186621986358543	48.682629207681124	4.619460598525841
S060	55.47114857032927	357.46057213637323	17.086906720330997	0.7008259342642762	3.3328058275487966	10.336321848705685	506.1135503983981	220.2256676644546	0.23246805400347775	10.739374388778439	48.12950673399376	9.457474986837749	57.683361358909345	0.002286198826387515	309.048198110598	1.8549182723090127	546.5029625162248	0.03581061737768263	22.247044944210145	486.32302548544266	52.79826536280969	55.530549677837826	99.29185832725202	1329.4904722044105	1861.5108616731582	550.4839645433502	598.4690250923941	17.84604208101075	0.05093012560752292	141.01857570399773	1.7095300726496088	168.2848254239098	287.913591177305	0.0006193284285670559	83.61413436921966	0.1750590592071389	113.15065897590277	100.26190414263931	962.3652960941041	2.340671595243889	235.30737317901185	593.2254888809651	80.85316749146835	1.3229046501990793
S061	52.511807706834034	729.7168489016939	0.3226626565504749	845.4630747801737	198.76424384730598	467.5866315055561	216.36375560920064	312.8576603609309	0.9850898984711522	56.622182555571804	293.3848230666371	0.5386364749522122	547.3358145342721	104.29008197928206	120.06971939047746	687.9356222036374	78.68623638067325	680.8875778705906	46.69546124408661	90.37806258853176	8.072920109778229	87.0862009354895	0.5562198914605695	1934.4449386699223	2.559416730548355	18.79025860030199	22.26983104265285	132.46471938241535	65.82583770219196	37.342193031581814	8.666792997793008	396.0986865098457	52.910229281968874	26.05649442008436	4.8837942397442875	0.051382856701272114	4.36559644547972	29.76516548667164	21.382024177873213	0.9808320022409833	4.204990534347625	1358.2278789470836	12.196135052394483	239.40146739599746
S062	20.35628330869613	0.08945945752452576	1.6142615853545185e-05	896.5804157429457	180.05704123049497	3.1386430804158674	65.283378244567	0.002615331765993799	87.49702276228652	379.3147864750108	133.8865308049601	1.0336889137818832	800.173533532205	183.05869039247526	355.43978732439604	276.57314248320233	0.08007687008872429	6.403854731292136	643.203549699619	2.2046962516660877	3.3889086101144317	16.52535456227636	17.81740548487036	85.32023201312064	0.11385240209701007	0.09414056268094918	0.10451742230152958	182.67549041041315	248.71202284984454	7.660171589510704	299.0067153550301	1.3080204286294517	0.005064062878285615	823.2207799242929	2.181576064329163	512.0268232765734	798.2594117988706	15.332370281049151	9.266023381800732	526.5247484590424	2314.9931336475433	0.5647019014574861	18.741733151397558	81.77958957986574
S063	60.550041548195814	29.697011785729106	276.92039621484247	1.2074747814989009	23.410179603999982	321.51350415416704	2.4798379082001403	0.34996634505848806	0.5530097200915554	289.534450206352	100.81144133917306	87.2898855089278	24.5472293895587	144.24594755611884	514.8421581610417	847.3121606580693	82.16185507374675	253.70332193056248	1.5954463432907835	48.24716317892677	29.539192299407905	126.66870461380684	410.6024466017436	0.5396063651041094	1.2934896407495606	429.0019620477845	11.680503196082483	18.876748655699853	0.07121864323100538	108.13574898023833	6.6259754718316675	432.50824275139655	385.11348913385063	261.0506440271009	3.304804983726887	518.557971029126	1734.555559043344	0.9505034799796334	1307.0575500100065	520.1164033543321	18.909065638790427	214.4729291092274	293.2976612767416	56.097098239146625
S064	29.850530125953433	28.27421483336956	86.39793644984121	24.819879662751696	194.32019000848314	10.257153330986279	251.29117078306558	147.990561448461	97.7258730048285	0.17248827214662774	1515.2044320787534	0.01306240925806062	93.23097196059206	6.598732548525749	1.93389410657337	55.56443206384356	6.999473856125853	175.88888254537932	40.081367944348045	9.789701380204262	131.26432820634577	5.6998533834386945e-05	0.013018911982783783	1009.0788893605618	94.65814675367642	1385.1150266845711	0.08081602998852175	6.341800331610771	53.48308412196702	23.69523450572209	74.81585054581339	187.9107030541762	1210.8975183046969	4.008021809655037	275.0879684147198	2101.785677533081	134.42863247970692	0.004811901109317927	55.12447393058892	104.7617987819119	10.536244870665616	0.22420481061892025	288.16590666868655	72.11283617611795
S065	36.39492021416378	157.82592070761444	2.77231534572259	0.046662995668596316	13.757087341290223	60.07574852837679	0.022134891397968683	425.6170260752371	2.5794873664463656	23.32530410881879	233.346498899384	0.042812067245379476	35.16180742406382	1094.666686192602	6.964373849584262	189.02382287372487	520.9907552693122	250.41825973819982	0.5628138481150623	7.014195457023908	99.22296190450474	1632.7557025018946	0.05742556942175806	380.09981882977576	33.645885182304816	658.4287502225859	110.86859764918103	0.01337828217143733	6.703212448754924	1115.9711303565457	902.3782937473876	138.52399440646363	131.33860437915047	182.167289727438	62.0706991416961	66.60126727762452	97.68490997290104	2.3977999857696792	1147.1320851008006	32.11476323205166	104.03398347085786	28.820938816366503	3.6922138303931784	2.6676607699656336
S066	0.2718535359325843	446.9722614339752	761.5014304738143	0.054472194710932176	712.7699134996371	106.6195604988999	711.8429225690616	7.1089380478032105	504.7113603637027	0.1220320905792761	0.004530053376207729	35.42885789484197	142.42287658159754	0.18410473459353935	266.4993434877959	76.31386696203303	3.9020853759240395	146.32547180533237	1.6063853838791418	26.294714440134037	421.8717045641578	35.72695265023794	408.2472451776587	8.74738631495062	3.587951713020144	2.0255841830991943	305.067778120585	42.71871235844836	0.21054303626023382	0.20495620347279442	1382.0161887052388	37.11253602767634	947.2918721271814	266.2853744824162	4.08171023387316	73.05472088793813	41.82500832522895	395.54854646342585	0.8073755809631696	1393.4202785433758	125.11837371857754	35.643099519010946	117.3251518465547	1.1039677890228883
S067	1382.2587579563242	697.4866820660822	7.915514803038604	0.40853886144221985	3.8527984998072355	83.08961230534455	0.5815978592650771	74.26067119015573	482.7220785666651	451.475553576563	116.9450138024884	43.097808184501496	213.3728664954278	186.46064729500284	977.1793513915768	0.22714533197883466	335.26449530932587	79.23320362593016	10.234328352020752	900.2954060751189	235.43783622846783	0.2584299307962902	18.67972218771948	7.051803658188782	8.281102779612368	1.0446014992062387	128.85670244507878	24.247107803557736	858.0331174284743	20.982898321021985	1.5512864805708204	23.993549290136723	7.760690985190135	0.9626302969635318	181.0803835430989	116.54227651279851	202.53638748688942	669.521095763696	30.838997494766744	405.49773953759325	225.65513613454655	121.210303697818	209.22966919756556	454.38445974818444
S068	103.86909376955606	26.451799521455897	50.22956725735612	1028.1913393346647	169.37597599536466	0.2969172652376554	213.49345318060628	513.0188200759696	0.21411373078374885	5.060599421347874	416.05245945918057	17.952886287439874	1678.7467875282932	50.33416182126777	1075.7572414410042	1.5244243275416125	5.621367331338573	1.8672719349643907	103.2486846040549	57.001653346053395	10.522725725166074	12.731187050497649	2.2042865854130792e-07	443.2334204595953	9.698485024388093	1.6238040781681178	334.2348625709899	623.9875923798156	0.466348071977371	40.254977623146985	245.36114539728908	21.280559266396267	68.04097816777606	236.09443231529585	1154.6762245642287	488.88790588294194	411.377449234146	31.27352773318596	53.220964746766775	0.291902372347252	0.0481492956221469	4.277713277092309	41.33246386689671	248.77456304236173
S069	13.931768029533407	0.00026665329988706006	45.88168843867644	4.363573033204422	420.69764790409664	47.52991709109315	1858.3030209573162	3.231513033296704	2.4143682270843376	146.6072668287487	844.5815504127848	57.857365317679594	620.322647458889	19.065916755260716	1.1868119021200567	693.1050008668944	0.47563880280509635	655.0223138173158	29.114069763775344	3.843084737634671	648.0313166958787	0.0010606351249247343	114.6139939305574	656.0002282208824	0.08356649146817634	66.09257197781616	23.998433684902963	86.97758164891846	109.84392373284354	409.4004906422728	2.239347194915061	234.20250340659962	232.22238663204448	12.328478637957668	990.4564245655267	2.8301240033074135	0.956378986460701	40.78422630251286	828.2686166423643	50.72783879493098	12.121880300056826	4.012729626591831	0.009783925657457452	6.260683288900244
S070	4.4049310878683965	426.8978433632673	31.327027758991996	2.75133550258809	9.608296028553372	23.026185618273765	115.4598846970277	3.2210373778867405	28.174197556702484	175.80311419987993	13.134327536868986	34.185054305516104	1141.541403569858	12.688476568227008	57.01343581084762	326.0014004890366	87.5472569418438	0.7629621004390114	546.8568542981891	231.33147748682754	341.9107749026921	75.05721679413365	179.6694162270709	70.78432479737545	1260.7757132650047	10.315254764058611	400.12872411002354	146.17459244652682	2.6772865489340516	0.051158834030480896	77.79777459209161	226.40448668227242	2.4679055193858455	949.996406329889	400.07185853050413	34.81211833843832	1.2258854703427988	1128.8404029233513	5.001398006322731	876.2355316378248	151.0758181413893	16.87948181593049	0.011519870328809216	369.8984471533821
S071	20.057799079160418	5.766660601949921	6.53623791597485	9.438584676701492	67.33780767054662	5.775060523078833	21.17770332569818	90.3148930062958	1587.8174617129084	122.75854056015758	0.014524419100439494	27.032151080615318	170.8131825817747	110.96299369888811	44.63130739584	7.883279735436391	83.40259595668239	311.6537508862146	1045.6898566966574	3.3617683705779817	597.209711955404	1009.3350490751308	61.38285761458725	348.3814037236726	724.3922693188152	1211.0564328870623	179.84432174588557	0.7535865920853998	0.008648865170896018	1.3153346245391695	22.938525559854767	67.08366736571118	103.68382326827921	93.64734034365043	17.331933816635612	40.44964385990295	160.19428162589924	13.280838738874241	0.22310606277083103	21.240840548286286	5.40736653776386	0.00010631530057883704	1570.8515974404672	7.561152219994068
S072	0.00435788692213291	594.6724589307744	214.8417550322952	32.20334391537104	70.9341756761518	187.83433142895024	758.7796035844611	78.96942165246	32.72806860090257	0.09233781395282012	15.007287502940855	9.472742854288377	57.85331373073301	526.8361493141607	286.2356964206911	1025.4023628337125	255.24102523672886	42.36754061291992	1623.6422666553315	8.165270342610457	71.48710602328899	13.510010658505532	225.37629793368325	136.42587275040174	498.3594499311137	7.393640969534895	56.50535447148813	25.033798031346404	0.2663308587699882	3.547532998005071	5.019029937748592	295.1853848497365	4.6342225421064605	111.6909450411521	64.22687796157557	92.44865855416931	65.51420739389047	359.35230740768384	0.7311561171157993	1010.2155254386556	23.034616642491326	71.52191535631793	1030.7106810993748	6.525567005486168
S073	31.62986093087055	56.628463361013054	9.513090787793328	1.3111958545979456	115.93685119723472	1312.3173030194869	1481.0414125909538	0.896639344538882	814.02500422769	601.713332559157	1512.2327046635821	0.00013142883709799314	0.02713404038369366	20.93661495283192	151.6178604522901	195.6401118377646	454.4094731362155	0.6554185611284987	11.725956387820741	202.26419254227406	1.8277090179753483	575.3366107381139	9.286583861656789	17.47061720561762	0.036869330934857336	260.2919990875578	8.278128017905756	3.133025551301878	69.32086051590673	17.479592187443316	46.519331586954564	14.219811962023796	316.87428708363217	1.1161538518724419	4.115896178607129	102.28702669045688	1536.051368787883	0.43813437510827646	1.7471077483931416	1.6688944367617244	26.686963775876883	0.8404671515758029	10.43202384823438	0.01778513174092569
S074	414.96868812036894	1804.1603263011182	12.104268140402391	0.07658282377904987	0.013318832703471043	42.717282849445105	6.024253364183948	56.84347804168639	0.08292813914208719	3.8192913520985643	2.5083552118722428	3.8597280562707903	1166.156503678718	19.946485393635736	0.029308921153251778	157.00086299418243	1198.3286484760306	191.00037180428933	69.60641001572412	46.77377654410792	203.05165364564908	15.928945933628958	62.50591240403492	1.7045506575898803	3076.6687713209158	2.878199105759277	200.96225782865864	83.12608217268424	55.975601594339665	61.23560627828973	2.505657742540662	173.5357152616382	0.2947653488531964	0.565286030131502	76.50272128283748	39.05306078885896	185.1670832441003	0.25035085880258773	9.984318158321452	357.51544091421624	9.07961815449402	1.512231110845605	183.90176779816602	0.07353330373188927
S075	204.5491585071687	45.071765768615414	345.02870383944395	3.9915743415295952	75.32930389203415	13.658330841500806	117.94547209452404	25.021324367219712	0.367506489510327	5.768049878202915	57.11165699515937	105.41521965165859	0.6223864413439901	335.0377507610174	20.298679373538576	5.4994734590366905	0.004576143483923355	7.3120696381579195	18.77488916649994	1.6254762685920543	35.91396894879425	187.24068418453965	164.72897388023267	16.275925582755313	1122.6003169093576	249.7811804344974	9.128224994301934	113.31102849294804	1667.408418422611	49.264413807072856	865.3381818855069	258.6656108477417	1117.7119425528194	61.04257929862301	1124.5994777047324	37.09241943567604	84.76078089554889	63.84360597287557	73.40019620553504	238.34498855625606	0.8214608038893427	34.93210053538167	1035.1507088856406	0.20944284442425695
S076	5.35357783124404	121.35914686191468	0.9101801910734921	132.0615866920986	49.569802689332	175.77314674618898	613.854129218416	0.0030205011645113252	178.47079243443844	14.205444176970529	33.62427947538033	134.8732585244561	29.412364476314703	156.01977079948128	210.58335467482584	0.24762809293302368	6.402019179883659	629.1358090120742	452.4033813300929	45.56974051292929	3.7883110591702627	160.99686251285377	2.3767087209458095	428.11638360969255	583.993827430639	1768.0475492209496	235.06719742755357	199.93337380008114	3.5791877196718573	111.03126368432495	337.44656170047386	0.6560598447356744	92.43744872764842	1262.2833526583875	32.95746831779946	1.59804629108497	0.00011002759239930825	151.98899548412044	1217.371514650072	246.880439342236	2.1417122201031054e-07	115.26694286334927	50.55222641351392	3.7977348577213017
S077	294.0301983659123	0.6803799102906579	4.661819327411734	139.28906894375694	19.197265797364324	3.2486556642002973	22.645924474749577	17.833762436695523	959.9830631007522	7.896896663415142	19.268307215255664	673.2999318117517	1.7937295886756428	92.65529626394289	855.3065269311287	953.0460430703391	78.54397961533505	20.29788855603078	20.514981369984792	0.058587302776775235	59.70899861374685	54.67897985883815	2.094376435459384	93.3407848525446	19.07925616107383	0.13416289451528057	0.14055899705506622	338.8880962517471	281.76421419236226	72.49201293115269	0.01627699016878583	389.925642145569	27.726447165178662	195.96459283182494	728.4596181863374	372.5183215075338	804.8571620202297	95.2030979260021	333.3648876047521	0.14260185538453427	1446.2007003898775	169.02158602916333	0.31895388964232535	329.7063638600709
S078	15.533722364410718	0.1266717344265262	8.622030423590754	1329.0944405891244	42.58363042612559	22.883116042062223	185.77038368544356	0.03492502429206132	112.17915394655809	101.23768418545393	0.009654071331178639	6.61704021386696	0.12678343337795211	5.416839494520304	46.63817919837217	112.09626824504578	2.1477232546127104e-05	911.2161853079806	0.3264926353736008	1288.9332782777878	95.13962797603452	3.6497812981179123e-08	0.2393311984783172	1027.487552232289	291.86154493718715	61.78713567195094	2.2389232531305345	14.933517320572468	1.7212901892499577	0.8522456258319475	7.607988419360033	9.238548806534729	818.5793313574159	35.23566326038227	200.2719981908249	11.87618481922263	0.4103045596340733	81.69366778175804	7.787693209261185	20.78869876047235	22.23944116383666	861.6353451249546	732.2178056023115	1504.7096597264301
S079	27.886992973531537	0.004197817820135615	135.09994971902302	59.34758341004353	1671.5194962379621	7.829130159096238	0.018113496171248675	0.7442234594550342	333.8934050910555	10.758878518482163	6.717264349506515	0.5175149255048074	7.427412658058126	10.283702728082508	1166.1419130307704	31.42937064710069	51.847788242969514	70.50665066443021	1852.3595525355934	4.7034485744982995	5.167017257492171	2.1399452621203605	187.54928175726008	40.723965938900584	151.66997385180895	0.12331937314376733	590.5534694360978	637.3146567758811	0.8144265189734402	18.683115087106856	488.8487570307391	96.12886070227972	51.2919875103427	1.302166466773359	0.06439566987274051	0.00016281433390423464	21.524564160409476	4.195832445557929	1750.2623211088796	124.40833318484583	241.93171939171964	0.059545290739764015	135.66665857369028	0.5389351518770946
S080	3.971050082968393	15.591776390847995	1.3069524630666927	378.2727156105804	67.1397883503984	226.00083720784522	7.85003713427083	115.29717295540361	9.071240458051804	0.02191820236929858	0.8095373094426243	32.53479428860174	665.9614189711366	1.239321499599908e-06	0.514246842635974	169.59017047895972	2.3062625082878236	1268.7026746401639	535.546893227125	318.97498178617235	429.743336462272	128.95078707999707	8.349489170342226	76.27676754744675	23.779127062673503	24.71271093009304	804.2462068223876	29.005732033751833	150.4242680803652	1131.7148298126353	748.7733727919024	189.09879220601823	1.3016083939475058	655.9777457444467	0.7814665878700278	9.736608282900951	40.1021769948648	1.6582763772262386	79.56258303484738	999.6819079471782	256.56618118732024	3.3916083945880304	46.23598823777204	340.4639586695042
S081	363.4805420183755	178.74874280830485	9.798625345816324	0.5712086271784438	4.005720374088465	879.3996904020297	246.4271700733349	0.29452836374356994	111.59167945818065	297.1757063826565	492.5545494897534	162.8175041775781	199.8576975003044	60.55135030230114	53.64363223671876	71.72191019042997	384.1077926368295	5.473001015189687	450.0909299770655	85.29239569713042	22.898490366286328	6.805839061468073	9.488581083276765	21.419870733904336	0.017395813756677692	51.579783921339896	620.9209227941212	0.761197689054705	1787.6055272313781	384.15352031890086	19.397483066742023	63.781038736003254	158.66292899376108	63.99256713864999	50.872923114868954	45.94002660261592	262.34234765832963	472.0471653973487	140.79301756402597	26.60197755108895	15.394365302780455	4.285171796002775	205.81838996702575	1506.8150910202585
S082	0.05109439904744883	774.2997913745282	163.3328792169049	118.6551732229114	0.24248752571559556	63.25243210483863	558.1384664320628	41.65807249049896	507.91717711047164	4.432010965169247	364.8559770202631	96.06120675378662	3203.558218680553	48.992504780284406	344.4368739505094	2.7315246473432224	15.668123265776622	0.780921540006725	0.9977841696938906	803.4034981957892	443.98877275707343	44.35825775643536	123.68900752086668	0.8335965052331391	224.88604333374704	18.281686256868486	21.969095352351513	120.08483805209629	0.4995802224539077	489.5191408574572	313.2357989017872	46.6552886185682	54.127946501126125	37.34617346364122	0.05182723261498805	61.106391708077204	557.4422729091327	87.84294612452183	217.11970235906972	7.885730130866094	0.021827790754792104	5.7490552296227585e-05	0.13072959682152255	15.457070711723624
S083	8.50118634992861	110.4677902429259	848.2928225699474	25.48579949758373	38.04575561396302	266.31190830114735	3.9362231750181724	1637.5559475493183	249.36398300974176	1.005789160052644	18.72431614154975	2.8709764010390493	0.0009737619912842186	38.60739334367083	143.67127397697763	16.700111385781536	833.7273404833401	0.4180448097742105	29.460463722365205	32.256351776975144	167.48570457273846	4.797917027462469	497.7612133719184	0.4081156967832325	301.1502199587128	312.1423289495083	0.004127357070439395	24.967573860201625	5.913813816125428	1230.817197807629	1349.2980752129222	0.00026102203321208984	51.13469362763566	9.841217124216593	191.712787629343	0.26978441552723426	240.76402747849983	189.41799026745994	27.4289413849983	0.1356530985238179	110.81868701212507	103.25906049070029	25.625189490785008	849.4409680539865
S084	108.84904097178709	0.11137682542347739	1895.8365828822955	0.09445435720496771	281.22854088465505	128.42511628280053	0.0044388781836678685	309.9166112395515	0.01439363566054374	2.053885405204973	35.06556321752003	54.164918172939466	0.004889058806850868	29.115314370521695	527.8202842008891	491.4442109866562	0.7292588724489094	3.307347097210473	0.0706533476642919	0.6406541586938914	516.6279497902289	243.09073210736244	338.7221547800754	305.4771119765347	1135.2530687503224	48.994769672945424	380.8860521862286	2.0990301229375157	1836.611719364071	50.86925492934105	472.15845533723035	2.8615199047231967	9.401691300111153	0.03290824813652947	359.68668102893264	5.008607715286221	71.01949609225755	43.803141034798934	1.3169169792326083	29.39695128818301	104.55287720678704	1.7675031964187866	101.44351901832785	70.02035312340949
S085	177.1415228280521	7.618559672170171	1667.0321873881212	337.5669942899199	119.9467157550421	538.1400206224843	68.74694643766504	115.6648997754798	50.335140210451286	5.56106267714562e-06	73.77817569875995	48.15489793111054	21.12676146884034	0.8483716910502181	313.65719098256284	108.23473693842604	5.054232967636143	0.782973533224594	0.544417380883176	13.855415128017041	3.213085248253311	0.07329326300268711	158.13166325016212	8.878494129747573	169.3519622777257	2.281982163737403	104.03033772888048	0.5537442705734379	207.19974353087582	159.88513242550073	1594.1328240851296	1765.4328253452645	8.914134674240087	44.09064185800623	4.4916488671676875	46.428445189270924	605.4667059771094	0.1897958680612177	169.03574483686634	2.779206140714253e-06	1039.6880544760618	234.739912053249	0.24059170549837156	5.319067735453442
S086	407.258227875499	58.80431485838669	2.693461895111211	2.007336320804585	42.2808074444847	10.642684093625403	1.420129559546547	3.7746486039800345e-09	955.534523424488	2.678702464243986	238.0221722454327	16.367473904265633	1654.415787744928	54.195760855415834	52.24834041954307	1.5277541403872863	49.15341576322254	203.4088391500257	892.3537875285306	104.60434443008391	95.08896365647506	0.9572743899015509	59.69179020314049	123.74721258601987	392.2099479286864	34.12335822295447	389.28527021787585	31.36660939400699	941.4444855476563	173.36415945033704	36.333264962838264	0.09026413930342354	324.55479223929956	2.022621777221382	180.54157265023812	66.05193054422831	989.0817342679685	50.662722707556135	32.74750684040969	11.450999818351029	579.3793884049911	21.08130955534085	9.353624326606717	705.7513320467915
S087	139.20085828396066	1571.8774782245096	195.25514277332832	87.21980565689813	671.7240680964107	217.07426512632063	204.85800110631703	98.89425682846341	1424.3488103361378	127.54692328022952	517.7994740672503	408.4705362377042	98.71201332652623	14.066202651484046	0.0015025173793963267	182.2149781271247	0.004189944104577533	25.02604764724117	27.01708701797232	0.024844155430780245	28.881520853762407	940.215743544264	341.02946768292543	1115.370628204416	24.553788780538618	226.14929089416358	117.10252507099939	8.026755046407494	13.032712008037757	66.53445005449868	227.52583401867858	3.6708669568497463	111.5245721177799	0.0268320610840257	252.42712494235624	18.30668758008698	176.36217318606586	0.1533187145478813	2.8058078947854495	222.6997098861186	0.00029909933729399925	5.537330309007866	48.05710108171343	38.66897460678091
S088	5.284281146042358	46.469959081813535	9.259273496838338	88.31017463155116	2018.3260087118442	64.00701441075812	1173.9060918994842	18.177773794212552	9.122809971298501	298.264568340439	0.09991935612944475	423.80152214821476	200.96880303505228	782.703387718078	92.04834743581489	743.6461846710702	16.416023266847308	5.059867132316775	642.4787501824349	38.272612413398605	25.13809650431906	2.4066008309377045	7.956049798512184	32.889559929990874	34.39998734251887	0.25524886497286403	142.7563281488883	86.96123746356264	1.3960760159918133	0.7390950117667056	151.13592687861868	7.888942648825369	1831.2817323093727	5.90425282688108	4.321352563189989	0.001599283873327013	90.72721685117187	1.913826489308083	389.26982380522446	36.63845518668934	8.238356900300042	111.29925939320307	348.6528302124385	1.204771895802978
S089	14.385792722377762	108.62084032526596	69.68446289873737	0.21706630735948132	764.7508101743343	1.0452596455233918	45.841786177946	0.9566945699117645	0.7348706241805365	304.20804577805524	62.88743907735657	206.30495893327813	38.460889371148994	0.016490555349928677	3.5553373576059797	507.55006451737484	175.93715515275696	121.75865132972667	115.55193644899124	0.18655663446464782	0.7472765558734227	655.3508355751754	172.09297297416347	31.695247350983927	20.412215443320914	242.92039058859132	73.1387047015173	984.232217487181	113.19686166961971	6.37298432615076	0.0013321088003081293	1151.7152872532217	983.29815321478	0.005410301794446296	63.34688673621914	4.252139291512527	113.72007294927627	74.44261484784036	568.7612316323633	0.0003503430461542659	39.443512927693696	171.0223203035525	950.4776289590176	1036.6982438565608
S090	0.6058172849332828	58.37861425085374	260.52462856550164	0.02014102468443085	861.6754631710145	534.6574334293407	31.67893529641107	20.389608036685978	0.0003026822466283178	35.61038292800582	0.2777828945735417	54.07579394869939	719.985100987597	293.98256030124264	347.61977115649364	216.77893927497723	555.0583668068493	1341.1627423012467	0.40047933239269073	169.22551806886844	103.65707778374988	307.92929571351976	3.2807144446263328	273.3381320298739	1.457105548375668	69.55313893461323	4.34270323107305	298.40811794174584	0.4714144881785753	66.96552066057117	118.84116876420715	1249.0404026699264	29.19671675058135	724.1412145212521	14.454679284088463	20.912428657120977	4.097700122007279e-05	42.32162376798982	360.31608612826045	298.0004341552573	18.49177204361815	220.82955260225987	270.74341054701296	1.1988666124762204
S091	13.534271230221911	59.886039319911035	24.5454111036788	230.6070533358106	402.06122111981523	223.1406500788738	0.0003327660398969705	38.419863071897844	582.1137696768229	10.142591835995175	27.563611830093027	17.313896977608515	2.48481990298596	0.5991050665471123	1267.427012717447	344.27215184292163	214.6100492624765	18.32687230432828	98.07917797083527	15.547552359540841	0.2587856069326883	10.314554583258726	0.525703069824811	0.019919950529114647	13.141064567877914	89.71909205420312	111.47869840818251	29.73893234756682	34.43815911862189	72.13586915747355	0.5904278535399056	363.6483265552983	1.613793980191842	46.121126026465745	2144.9777413585593	586.3617730914873	0.023376032538905574	158.74902269923086	776.898487664666	6.4451579570299025	1400.7076305025475	448.86812254528064	102.24223077691654	10.306550317925453
S092	0.005920655069419848	650.118907700385	37.92145247861526	24.296042887577755	315.9959359564981	17.96640729697403	16.725861223410163	16.484478305585867	31.25531666546243	4.689600092288475	41.02705780939255	61.08024969235444	72.31238134239126	10.654786988301131	1115.2211413821622	106.48652965181326	15.658553702467161	0.8520489783284935	1.06300587856159	4.469629414785796	1226.186251137723	85.68897492696698	15.913714972446499	123.6316669992687	1133.5743014622908	665.090817853172	165.0938005376475	29.69349280238102	35.845439830973696	213.30340310538307	6.116251191724686	75.94177309026821	302.5450778177189	168.06670517588958	58.368071837546495	32.814471242003506	1673.108603134228	240.5022329048578	21.19170433553089	33.986598474843895	87.52236878329366	0.8388438618322859	1.7866777955451578	1058.9034486240396
S093	123.0601692251415	594.457623827169	214.0559631185474	1195.7403572099067	367.83886893137264	6.345381658168651	6.3411686208751865	0.005066430677522838	6.578729549696322	3.7743342605535077	29.424091317749724	0.35351756511576915	151.62214264949276	1070.6593562016224	564.9375620238065	793.6041601421729	326.0641738678532	181.90301734283057	135.3185002444747	936.6202308263785	89.44485881230221	49.26762050435773	243.91548978030502	594.0679628080255	0.05254837620240938	0.0018216138637365906	61.98914526447477	348.376922295114	0.17982051322693163	60.179663775335555	540.3307139063855	23.752556634804915	20.27689266727286	41.489426420424834	736.108383314392	177.93679706085126	0.0008834134271755312	47.679975962334495	12.835964077610072	149.13938561137758	46.50593180299656	45.46751186091647	2.2822747062135935	0.013033804179521406
S094	9.385079480628551	426.14941949706065	8.610552264418805	69.80328938028399	278.70982630582057	16.88889827398898	1.5939899066034662	19.554695263397278	247.96530924080312	325.47154750185007	15.747700701962025	0.003726506621736079	53.083215424567165	686.055612677608	188.14200295368266	47.439475425155315	104.4177742040776	123.393974093178	1937.8625736311924	861.5531916460545	11.640399275165054	687.1299322639726	9.8821662598307	2.382791211298024	11.602828788176144	308.1925821930632	520.9321356911172	229.5714890374445	5.323534467095006	193.61442850417524	3.3422840818831108	390.9498839762406	26.07903329348126	290.06943076877354	63.57168569637569	40.88995016148802	211.38881309715848	19.73109240909092	261.02235184764123	671.9658954390749	0.0746966024229335	385.4152997139019	232.72943682917585	0.6660040129971947
